network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude
1.21.116.0/22,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.120.0/21,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.128.0/22,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.132.0/23,6822137,1861060,,0,0,341-0024,35.8606,139.8645
1.21.134.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.136.0/23,1850181,1861060,,0,0,359-1126,35.7864,139.4678
1.21.138.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.140.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.142.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.143.0/24,1848354,1861060,,0,0,231-0021,35.4478,139.6425
1.21.144.0/24,1859642,1861060,,0,0,210-0835,35.5206,139.7172
1.21.145.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.146.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.148.0/22,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.152.0/21,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.160.0/21,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.168.0/22,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.172.0/25,1850144,1861060,,0,0,154-0017,35.6333,139.6500
1.21.172.128/25,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.173.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.174.0/24,1850144,1861060,,0,0,176-0001,35.7333,139.6500
1.21.175.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.176.0/20,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.21.192.0/18,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.22.0.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.2.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.3.0/24,1264527,1269750,,0,0,,13.0833,80.2833
1.22.4.0/24,1266776,1269750,,0,0,383250,23.6833,73.3000
1.22.5.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.6.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.7.0/25,1275339,1269750,,0,0,401209,18.9750,72.8258
1.22.7.128/25,1275339,1269750,,0,0,400093,18.9750,72.8258
1.22.8.0/23,1254661,1269750,,0,0,401105,19.2000,72.9667
1.22.10.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.12.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.13.0/24,1279233,1269750,,0,0,382350,23.0333,72.6167
1.22.14.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.16.0/23,1253102,1269750,,0,0,,17.7000,83.3000
1.22.18.0/24,1253102,1269750,,0,0,,17.7000,83.3000
1.22.19.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.20.0/23,1277333,1269750,,0,0,560068,12.9833,77.5833
1.22.22.0/24,1277333,1269750,,0,0,,12.9833,77.5833
1.22.23.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.24.0/23,1273865,1269750,,0,0,641109,10.9925,76.9614
1.22.26.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.27.0/24,1258847,1269750,,0,0,304802,22.3000,70.7833
1.22.28.0/23,7279746,1269750,,0,0,201301,28.5700,77.3200
1.22.30.0/25,1275339,1269750,,0,0,,18.9750,72.8258
1.22.30.128/25,1276174,1269750,,0,0,,19.1500,72.9333
1.22.31.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.32.0/22,1273294,1269750,,0,0,110052,28.6667,77.2167
1.22.36.0/24,1275339,1269750,,0,0,,18.9750,72.8258
1.22.37.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.38.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.40.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.41.0/24,1253405,1269750,,0,0,221001,25.3333,83.0000
1.22.42.0/23,1275339,1269750,,0,0,400080,18.9750,72.8258
1.22.44.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.46.0/23,1264527,1269750,,0,0,600001,13.0833,80.2833
1.22.48.0/23,1277333,1269750,,0,0,560087,12.9833,77.5833
1.22.50.0/24,1277333,1269750,,0,0,,12.9833,77.5833
1.22.51.0/24,6619348,1269750,,0,0,401107,19.2836,72.8675
1.22.52.0/24,1254661,1269750,,0,0,401107,19.2000,72.9667
1.22.53.0/24,1275339,1269750,,0,0,,18.9750,72.8258
1.22.54.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.56.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.58.0/24,1267995,1269750,,0,0,177111,26.4667,80.3500
1.22.59.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.60.0/22,1259229,1269750,,0,0,411028,18.5333,73.8667
1.22.64.0/24,1262180,1269750,,0,0,221712,21.1500,79.1000
1.22.65.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.66.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.68.0/23,1277333,1269750,,0,0,,12.9833,77.5833
1.22.70.0/23,1269743,1269750,,0,0,393120,22.7167,75.8333
1.22.72.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.73.0/24,1264733,1269750,,0,0,,26.8500,80.9167
1.22.74.0/24,1277333,1269750,,0,0,,12.9833,77.5833
1.22.75.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.76.0/23,1259229,1269750,,0,0,411001,18.5333,73.8667
1.22.78.0/24,1259229,1269750,,0,0,411001,18.5333,73.8667
1.22.79.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.80.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.81.0/24,1253573,1269750,,0,0,382355,22.3000,73.2000
1.22.82.0/24,1253573,1269750,,0,0,382355,22.3000,73.2000
1.22.83.0/24,1269439,1269750,,0,0,,20.9667,72.9000
1.22.84.0/22,1269743,1269750,,0,0,452010,22.7167,75.8333
1.22.88.0/25,1258847,1269750,,0,0,360007,22.3000,70.7833
1.22.88.128/27,1258847,1269750,,0,0,360007,22.3000,70.7833
1.22.88.160/27,1258847,1269750,,0,0,304802,22.3000,70.7833
1.22.88.192/26,1258847,1269750,,0,0,360007,22.3000,70.7833
1.22.89.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.90.0/24,1269439,1269750,,0,0,,20.9667,72.9000
1.22.91.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.92.0/24,1275339,1269750,,0,0,400010,18.9750,72.8258
1.22.93.0/26,1275339,1269750,,0,0,400010,18.9750,72.8258
1.22.93.64/27,1275339,1269750,,0,0,,18.9750,72.8258
1.22.93.96/27,1275339,1269750,,0,0,400010,18.9750,72.8258
1.22.93.128/25,1275339,1269750,,0,0,400010,18.9750,72.8258
1.22.94.0/25,1275339,1269750,,0,0,400010,18.9750,72.8258
1.22.94.128/25,1252834,1269750,,0,0,400018,19.0167,72.8167
1.22.95.0/25,1275339,1269750,,0,0,400018,18.9750,72.8258
1.22.95.128/26,1269439,1269750,,0,0,,20.9667,72.9000
1.22.95.192/26,1275339,1269750,,0,0,400018,18.9750,72.8258
1.22.96.0/25,1275339,1269750,,0,0,400010,18.9750,72.8258
1.22.96.128/25,1275339,1269750,,0,0,,18.9750,72.8258
1.22.97.0/24,1263241,1269750,,0,0,400010,18.3667,72.9333
1.22.98.0/23,1275339,1269750,,0,0,,18.9750,72.8258
1.22.100.0/24,1269439,1269750,,0,0,,20.9667,72.9000
1.22.101.0/25,1269439,1269750,,0,0,395006,20.9667,72.9000
1.22.101.128/25,1275339,1269750,,0,0,,18.9750,72.8258
1.22.102.0/23,1269439,1269750,,0,0,,20.9667,72.9000
1.22.104.0/24,1275339,1269750,,0,0,400008,18.9750,72.8258
1.22.105.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.106.0/25,1276174,1269750,,0,0,,19.1500,72.9333
1.22.106.128/25,1275339,1269750,,0,0,,18.9750,72.8258
1.22.107.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.108.0/24,1275339,1269750,,0,0,,18.9750,72.8258
1.22.109.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.110.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.112.0/23,1275841,1269750,,0,0,462001,23.2667,77.4000
1.22.114.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.116.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.117.0/24,1269843,1269750,,0,0,500017,17.3753,78.4744
1.22.118.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.120.0/23,1267995,1269750,,0,0,208001,26.4667,80.3500
1.22.122.0/24,1267995,1269750,,0,0,208001,26.4667,80.3500
1.22.123.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.124.0/22,1276174,1269750,,0,0,,19.1500,72.9333
1.22.128.0/23,7279746,1269750,,0,0,201301,28.5700,77.3200
1.22.130.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.132.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.134.0/24,1253102,1269750,,0,0,,17.7000,83.3000
1.22.135.0/24,1264527,1269750,,0,0,,13.0833,80.2833
1.22.136.0/22,1276174,1269750,,0,0,,19.1500,72.9333
1.22.140.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.141.0/24,1275339,1269750,,0,0,,18.9750,72.8258
1.22.142.0/25,1276174,1269750,,0,0,,19.1500,72.9333
1.22.142.128/25,1253133,1269750,,0,0,401303,19.4667,72.8000
1.22.143.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.144.0/24,1277333,1269750,,0,0,,12.9833,77.5833
1.22.145.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.146.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.148.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.150.0/24,1277333,1269750,,0,0,560037,12.9833,77.5833
1.22.151.0/24,1256515,1269750,,0,0,577201,13.9222,75.5736
1.22.152.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.153.0/24,1264527,1269750,,0,0,,13.0833,80.2833
1.22.154.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.156.0/24,7279746,1269750,,0,0,201301,28.5700,77.3200
1.22.157.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.158.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.159.0/24,1275339,1269750,,0,0,,18.9750,72.8258
1.22.160.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.162.0/24,1277333,1269750,,0,0,,12.9833,77.5833
1.22.163.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.164.0/22,1276174,1269750,,0,0,,19.1500,72.9333
1.22.168.0/23,7279746,1269750,,0,0,201301,28.5700,77.3200
1.22.170.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.171.0/24,1273865,1269750,,0,0,641001,10.9925,76.9614
1.22.172.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.174.0/23,1273294,1269750,,0,0,110062,28.6667,77.2167
1.22.176.0/23,1273294,1269750,,0,0,110019,28.6667,77.2167
1.22.178.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.180.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.181.0/24,1273865,1269750,,0,0,641001,10.9925,76.9614
1.22.182.0/23,1277333,1269750,,0,0,,12.9833,77.5833
1.22.184.0/25,1263214,1269750,,0,0,250002,28.9833,77.7000
1.22.184.128/25,10493648,1269750,,0,0,250001,25.2819,79.8777
1.22.185.0/24,1263214,1269750,,0,0,250004,28.9833,77.7000
1.22.186.0/23,1264733,1269750,,0,0,226025,26.8500,80.9167
1.22.188.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.190.0/23,1277333,1269750,,0,0,,12.9833,77.5833
1.22.192.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.193.0/24,1279259,1269750,,0,0,282001,27.1833,78.0167
1.22.194.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.195.0/25,1258847,1269750,,0,0,304802,22.3000,70.7833
1.22.195.128/25,1276174,1269750,,0,0,,19.1500,72.9333
1.22.196.0/22,1276174,1269750,,0,0,,19.1500,72.9333
1.22.200.0/23,1269515,1269750,,0,0,302012,26.9167,75.8167
1.22.202.0/23,1269743,1269750,,0,0,452009,22.7167,75.8333
1.22.204.0/23,1269743,1269750,,0,0,452001,22.7167,75.8333
1.22.206.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.208.0/23,1269633,1269750,,0,0,482001,23.1667,79.9500
1.22.210.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.212.0/23,1273294,1269750,,0,0,486111,28.6667,77.2167
1.22.214.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.216.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.217.0/24,1273294,1269750,,0,0,486111,28.6667,77.2167
1.22.218.0/23,1256687,1269750,,0,0,,28.6833,77.1500
1.22.220.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.222.0/23,1273294,1269750,,0,0,486111,28.6667,77.2167
1.22.224.0/22,1276174,1269750,,0,0,,19.1500,72.9333
1.22.228.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.230.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.231.0/24,1259229,1269750,,0,0,411001,18.5333,73.8667
1.22.232.0/25,1275339,1269750,,0,0,400014,18.9750,72.8258
1.22.232.128/26,1275339,1269750,,0,0,400010,18.9750,72.8258
1.22.232.192/26,1275339,1269750,,0,0,400014,18.9750,72.8258
1.22.233.0/25,1275339,1269750,,0,0,400014,18.9750,72.8258
1.22.233.128/26,1275339,1269750,,0,0,400014,18.9750,72.8258
1.22.233.192/26,1263241,1269750,,0,0,400010,18.3667,72.9333
1.22.234.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.236.0/22,1276174,1269750,,0,0,,19.1500,72.9333
1.22.240.0/22,1276174,1269750,,0,0,,19.1500,72.9333
1.22.244.0/24,1273294,1269750,,0,0,110078,28.6667,77.2167
1.22.245.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.246.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.248.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.22.250.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.22.251.0/24,1263214,1269750,,0,0,250001,28.9833,77.7000
1.22.252.0/22,1276174,1269750,,0,0,,19.1500,72.9333
1.23.0.0/22,1277333,1269750,,0,0,,12.9833,77.5833
1.23.4.0/24,1270558,1269750,,0,0,411028,18.5167,73.9167
1.23.5.0/24,1269515,1269750,,0,0,302016,26.9167,75.8167
1.23.6.0/24,1269843,1269750,,0,0,500018,17.3753,78.4744
1.23.7.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.8.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.9.0/24,1277333,1269750,,0,0,,12.9833,77.5833
1.23.10.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.23.12.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.23.14.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.15.0/24,1269743,1269750,,0,0,393120,22.7167,75.8333
1.23.16.0/21,1264527,1269750,,0,0,600117,13.0833,80.2833
1.23.24.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.25.0/24,1264527,1269750,,0,0,,13.0833,80.2833
1.23.26.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.23.28.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.29.0/24,1262180,1269750,,0,0,221712,21.1500,79.1000
1.23.30.0/24,1258847,1269750,,0,0,360001,22.3000,70.7833
1.23.31.0/24,1253102,1269750,,0,0,,17.7000,83.3000
1.23.32.0/24,1269843,1269750,,0,0,500047,17.3753,78.4744
1.23.33.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.34.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.23.36.0/22,1269843,1269750,,0,0,502325,17.3753,78.4744
1.23.40.0/23,7279746,1269750,,0,0,201301,28.5700,77.3200
1.23.42.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.23.44.0/24,1277976,1269750,,0,0,,19.1500,73.2667
1.23.45.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.46.0/24,1277976,1269750,,0,0,,19.1500,73.2667
1.23.47.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.48.0/24,1259229,1269750,,0,0,411001,18.5333,73.8667
1.23.49.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.50.0/23,1273294,1269750,,0,0,110025,28.6667,77.2167
1.23.52.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.23.54.0/23,1273294,1269750,,0,0,110025,28.6667,77.2167
1.23.56.0/21,1276174,1269750,,0,0,,19.1500,72.9333
1.23.64.0/22,1264527,1269750,,0,0,600001,13.0833,80.2833
1.23.68.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.69.0/24,1264527,1269750,,0,0,,13.0833,80.2833
1.23.70.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.23.72.0/25,1264527,1269750,,0,0,600001,13.0833,80.2833
1.23.72.128/26,1264527,1269750,,0,0,,13.0833,80.2833
1.23.72.192/26,1264527,1269750,,0,0,600001,13.0833,80.2833
1.23.73.0/24,1264527,1269750,,0,0,600001,13.0833,80.2833
1.23.74.0/23,1264527,1269750,,0,0,600001,13.0833,80.2833
1.23.76.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.77.0/24,1275339,1269750,,0,0,,18.9750,72.8258
1.23.78.0/23,1277976,1269750,,0,0,,19.1500,73.2667
1.23.80.0/22,1275339,1269750,,0,0,400051,18.9750,72.8258
1.23.84.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.85.0/24,1275339,1269750,,0,0,,18.9750,72.8258
1.23.86.0/23,1254661,1269750,,0,0,401202,19.2000,72.9667
1.23.88.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.89.0/24,1275339,1269750,,0,0,,18.9750,72.8258
1.23.90.0/24,1254661,1269750,,0,0,400601,19.2000,72.9667
1.23.91.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.92.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.23.94.0/24,1275339,1269750,,0,0,,18.9750,72.8258
1.23.95.0/24,1255716,1269750,,0,0,401203,19.4167,72.7833
1.23.96.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.97.0/24,1273293,1269750,,0,0,,28.6000,77.2000
1.23.98.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.99.0/24,1258847,1269750,,0,0,360004,22.3000,70.7833
1.23.100.0/22,1273294,1269750,,0,0,486111,28.6667,77.2167
1.23.104.0/22,7279746,1269750,,0,0,201301,28.5700,77.3200
1.23.108.0/23,1270642,1269750,,0,0,122001,28.4667,77.0333
1.23.110.0/25,1276174,1269750,,0,0,,19.1500,72.9333
1.23.110.128/25,1261481,1269750,,0,0,,28.6000,77.2000
1.23.111.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.112.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.113.0/24,1270642,1269750,,0,0,122001,28.4667,77.0333
1.23.114.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.23.116.0/23,1271308,1269750,,0,0,201001,28.6667,77.4333
1.23.118.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.119.0/24,1261481,1269750,,0,0,,28.6000,77.2000
1.23.120.0/22,1264527,1269750,,0,0,600001,13.0833,80.2833
1.23.124.0/23,1264527,1269750,,0,0,600011,13.0833,80.2833
1.23.126.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.127.0/24,1264527,1269750,,0,0,,13.0833,80.2833
1.23.128.0/24,1269843,1269750,,0,0,,17.3753,78.4744
1.23.129.0/25,1269843,1269750,,0,0,,17.3753,78.4744
1.23.129.128/27,1269843,1269750,,0,0,,17.3753,78.4744
1.23.129.160/27,1269843,1269750,,0,0,500081,17.3753,78.4744
1.23.129.192/26,1269843,1269750,,0,0,,17.3753,78.4744
1.23.130.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.23.132.0/24,1259229,1269750,,0,0,411001,18.5333,73.8667
1.23.133.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.134.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.135.0/24,1253405,1269750,,0,0,221001,25.3333,83.0000
1.23.136.0/23,1279233,1269750,,0,0,380026,23.0333,72.6167
1.23.138.0/23,1276174,1269750,,0,0,,19.1500,72.9333
1.23.140.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.141.0/24,1279233,1269750,,0,0,,23.0333,72.6167
1.23.142.0/23,1279233,1269750,,0,0,,23.0333,72.6167
1.23.144.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.145.0/24,1277333,1269750,,0,0,,12.9833,77.5833
1.23.146.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.147.0/25,1267995,1269750,,0,0,208014,26.4667,80.3500
1.23.147.128/25,1276174,1269750,,0,0,,19.1500,72.9333
1.23.148.0/22,1259229,1269750,,0,0,411001,18.5333,73.8667
1.23.152.0/22,1275004,1269750,,0,0,,22.5697,88.3697
1.23.156.0/23,1275004,1269750,,0,0,700029,22.5697,88.3697
1.23.158.0/24,1275004,1269750,,0,0,,22.5697,88.3697
1.23.159.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.160.0/23,1275004,1269750,,0,0,,22.5697,88.3697
1.23.162.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.163.0/24,1259229,1269750,,0,0,411014,18.5333,73.8667
1.23.164.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.165.0/24,1273294,1269750,,0,0,486111,28.6667,77.2167
1.23.166.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.167.0/24,8849122,1269750,,0,0,462008,23.6066,75.1283
1.23.168.0/22,1275004,1269750,,0,0,,22.5697,88.3697
1.23.172.0/23,1277333,1269750,,0,0,560054,12.9833,77.5833
1.23.174.0/24,1277333,1269750,,0,0,,12.9833,77.5833
1.23.175.0/24,1276174,1269750,,0,0,,19.1500,72.9333
1.23.176.0/24,1273865,1269750,,0,0,641001,10.9925,76.9614
1.23.177.0/24,1263959,1269750,,0,0,670645,11.8031,76.0039
1.23.178.0/23,1269743,1269750,,0,0,393120,22.7167,75.8333
1.23.180.0/23,1259229,1269750,,0,0,411044,18.5333,73.8667
1.23.182.0/24,1277333,1269750,,0,0,,12.9833,77.5833
1.23.183.0/24,1276174,1269750,,0,0,,19.1500,72.9333
